,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3343,2013-08-26,19494.621701719818,-13449.198256923682,31073.27140783638,19494.621701719818,19494.621701719818,-9791.17308436186,-9791.17308436186,-9791.17308436186,-6811.619211700798,-6811.619211700798,-6811.619211700798,-2979.553872661063,-2979.553872661063,-2979.553872661063,0.0,0.0,0.0,9703.448617357957
3344,2013-08-27,19490.561912841,-13321.197479314362,31115.511452843715,19490.561912841,19490.561912841,-9683.417330527382,-9683.417330527382,-9683.417330527382,-6685.388899109951,-6685.388899109951,-6685.388899109951,-2998.028431417432,-2998.028431417432,-2998.028431417432,0.0,0.0,0.0,9807.144582313618
3345,2013-08-28,19486.502123962182,-10910.72142707716,31420.78914995118,19486.502123962182,19486.502123962182,-10465.668068023593,-10465.668068023593,-10465.668068023593,-7460.470982401903,-7460.470982401903,-7460.470982401903,-3005.1970856216917,-3005.1970856216917,-3005.1970856216917,0.0,0.0,0.0,9020.834055938589
3346,2013-08-29,19482.44233508336,-12490.692138917126,32201.686217929353,19482.44233508336,19482.44233508336,-9704.968489502127,-9704.968489502127,-9704.968489502127,-6708.807195999314,-6708.807195999314,-6708.807195999314,-2996.161293502814,-2996.161293502814,-2996.161293502814,0.0,0.0,0.0,9777.473845581233
3347,2013-08-30,19478.38254620454,-8981.557724943152,34495.20704769188,19478.38254620454,19478.38254620454,-7307.2144169263875,-7307.2144169263875,-7307.2144169263875,-4341.302359113394,-4341.302359113394,-4341.302359113394,-2965.912057812992,-2965.912057812992,-2965.912057812992,0.0,0.0,0.0,12171.16812927815
3348,2013-08-31,19474.32275732572,8730.007516875328,52040.65475926918,19474.32275732572,19474.32275732572,10714.667398315467,10714.667398315467,10714.667398315467,13624.105456492945,13624.105456492945,13624.105456492945,-2909.43805817748,-2909.43805817748,-2909.43805817748,0.0,0.0,0.0,30188.990155641186
3349,2013-09-01,19470.262968446903,12351.13181027508,57804.02459317968,19470.262968446903,19470.262968446903,15561.646375785123,15561.646375785123,15561.646375785123,18383.483191863546,18383.483191863546,18383.483191863546,-2821.8368160784244,-2821.8368160784244,-2821.8368160784244,0.0,0.0,0.0,35031.90934423203
3350,2013-09-02,19466.203179568085,-12620.971825815806,30552.882649949348,19466.203179568085,19466.203179568085,-9510.045298862999,-9510.045298862999,-9510.045298862999,-6811.61921167983,-6811.61921167983,-6811.61921167983,-2698.4260871831693,-2698.4260871831693,-2698.4260871831693,0.0,0.0,0.0,9956.157880705086
3351,2013-09-03,19462.143390689267,-10820.755369445395,31409.59996759585,19462.143390689267,19462.143390689267,-9220.241582943556,-9220.241582943556,-9220.241582943556,-6685.3888991040385,-6685.3888991040385,-6685.3888991040385,-2534.852683839518,-2534.852683839518,-2534.852683839518,0.0,0.0,0.0,10241.901807745711
3352,2013-09-04,19458.08360181045,-9830.786341719022,30742.27628501373,19458.08360181045,19458.08360181045,-9787.666997255814,-9787.666997255814,-9787.666997255814,-7460.470982411416,-7460.470982411416,-7460.470982411416,-2327.1960148443986,-2327.1960148443986,-2327.1960148443986,0.0,0.0,0.0,9670.416604554635
3353,2013-09-05,19454.023812931628,-10608.540107760671,31961.683633114055,19454.023812931628,19454.023812931628,-8780.870982671762,-8780.870982671762,-8780.870982671762,-6708.807196028286,-6708.807196028286,-6708.807196028286,-2072.063786643476,-2072.063786643476,-2072.063786643476,0.0,0.0,0.0,10673.152830259865
3354,2013-09-06,19449.96402405281,-8064.154946466355,34620.765561682,19449.96402405281,19449.96402405281,-6107.979893507056,-6107.979893507056,-6107.979893507056,-4341.3023591208375,-4341.3023591208375,-4341.3023591208375,-1766.6775343862187,-1766.6775343862187,-1766.6775343862187,0.0,0.0,0.0,13341.984130545754
3355,2013-09-07,19445.90423517399,11097.047284637934,52732.6635629881,19445.90423517399,19445.90423517399,12215.15952102847,12215.15952102847,12215.15952102847,13624.105456445395,13624.105456445395,13624.105456445395,-1408.9459354169246,-1408.9459354169246,-1408.9459354169246,0.0,0.0,0.0,31661.063756202464
3356,2013-09-08,19441.84444629517,15083.443396556666,57292.262584822485,19441.84444629517,19441.84444629517,17385.958998956976,17385.958998956976,17385.958998956976,18383.483191914205,18383.483191914205,18383.483191914205,-997.5241929572306,-997.5241929572306,-997.5241929572306,0.0,0.0,0.0,36827.803445252146
3357,2013-09-09,19437.784657416352,-8249.848707403677,33438.53959935593,19437.784657416352,19437.784657416352,-7343.477365457205,-7343.477365457205,-7343.477365457205,-6811.619211694239,-6811.619211694239,-6811.619211694239,-531.8581537629678,-531.8581537629678,-531.8581537629678,0.0,0.0,0.0,12094.307291959147
3358,2013-09-10,19433.724868537534,-9364.332647456218,34500.89627378974,19433.724868537534,19433.724868537534,-6697.601128421911,-6697.601128421911,-6697.601128421911,-6685.388899101909,-6685.388899101909,-6685.388899101909,-12.212229320001743,-12.212229320001743,-12.212229320001743,0.0,0.0,0.0,12736.123740115623
3359,2013-09-11,19429.665079658716,-9300.126881424338,33595.48979835946,19429.665079658716,19429.665079658716,-6900.151596139618,-6900.151596139618,-6900.151596139618,-7460.470982393567,-7460.470982393567,-7460.470982393567,560.3193862539489,560.3193862539489,560.3193862539489,0.0,0.0,0.0,12529.513483519098
3360,2013-09-12,19425.6052907799,-7835.983721472893,34945.91651795088,19425.605290779895,19425.605290779895,-5524.988917104021,-5524.988917104021,-5524.988917104021,-6708.807196006287,-6708.807196006287,-6708.807196006287,1183.8182789022653,1183.8182789022653,1183.8182789022653,0.0,0.0,0.0,13900.616373675877
3361,2013-09-13,19421.545501901077,-5315.652060185938,37980.154000196846,19421.545501901077,19421.545501901077,-2485.7385471974244,-2485.7385471974244,-2485.7385471974244,-4341.302359110819,-4341.302359110819,-4341.302359110819,1855.5638119133948,1855.5638119133948,1855.5638119133948,0.0,0.0,0.0,16935.806954703654
3362,2013-09-14,19417.48571302226,13797.109047493703,57814.49388659475,19417.48571302226,19417.48571302226,16196.17626280772,16196.17626280772,16196.17626280772,13624.105456474117,13624.105456474117,13624.105456474117,2572.0708063336,2572.0708063336,2572.0708063336,0.0,0.0,0.0,35613.66197582998
3363,2013-09-15,19413.42592414344,18917.550279573617,62078.3524480334,19413.42592414344,19413.42592414344,21712.624968119355,21712.624968119355,21712.624968119355,18383.48319189131,18383.48319189131,18383.48319189131,3329.1417762280435,3329.1417762280435,3329.1417762280435,0.0,0.0,0.0,41126.05089226279
3364,2013-09-16,19409.366135264623,-4940.532893557529,37120.81697836731,19409.366135264623,19409.366135264623,-2689.686959342673,-2689.686959342673,-2689.686959342673,-6811.619211708644,-6811.619211708644,-6811.619211708644,4121.932252365971,4121.932252365971,4121.932252365971,0.0,0.0,0.0,16719.67917592195
3365,2013-09-17,19405.306346385805,-4231.444744475989,39064.622290084044,19405.306346385805,19405.306346385805,-1740.3614622852715,-1740.3614622852715,-1740.3614622852715,-6685.388899095997,-6685.388899095997,-6685.388899095997,4945.027436810725,4945.027436810725,4945.027436810725,0.0,0.0,0.0,17664.944884100532
3366,2013-09-18,19401.246557506987,-2920.435846502395,38655.26222413446,19401.246557506987,19401.246557506987,-1667.9427882623809,-1667.9427882623809,-1667.9427882623809,-7460.4709824088795,-7460.4709824088795,-7460.4709824088795,5792.528194146497,5792.528194146497,5792.528194146497,0.0,0.0,0.0,17733.303769244605
3367,2013-09-19,19397.186768628166,-1395.4221639604973,38915.57114740622,19397.186768628166,19397.186768628166,-50.66298823959098,-50.66298823959098,-50.66298823959098,-6708.807196014392,-6708.807196014392,-6708.807196014392,6658.144207774801,6658.144207774801,6658.144207774801,0.0,0.0,0.0,19346.523780388576
3368,2013-09-20,19393.126979749348,1884.9630981729738,44734.67680048825,19393.126979749348,19393.126979749348,3193.9896565310264,3193.9896565310264,3193.9896565310264,-4341.302359118263,-4341.302359118263,-4341.302359118263,7535.292015649289,7535.292015649289,7535.292015649289,0.0,0.0,0.0,22587.116636280374
3369,2013-09-21,19389.067190870526,20778.338493203468,62476.669628884054,19389.067190870526,19389.067190870526,22041.30104698297,22041.30104698297,22041.30104698297,13624.105456480605,13624.105456480605,13624.105456480605,8417.195590502364,8417.195590502364,8417.195590502364,0.0,0.0,0.0,41430.3682378535
3370,2013-09-22,19385.00740199171,25173.598978964375,67129.96605591303,19385.00740199171,19385.00740199171,27680.47033676114,27680.47033676114,27680.47033676114,18383.483191900712,18383.483191900712,18383.483191900712,9296.987144860428,9296.987144860428,9296.987144860428,0.0,0.0,0.0,47065.477738752845
3371,2013-09-23,19380.94761311289,-94.62535435886103,42909.09162471468,19380.94761311289,19380.94761311289,3356.186707193209,3356.186707193209,3356.186707193209,-6811.61921168082,-6811.61921168082,-6811.61921168082,10167.805918874028,10167.805918874028,10167.805918874028,0.0,0.0,0.0,22737.1343203061
3372,2013-09-24,19376.887824234072,2793.8507679016598,45090.631983641026,19376.887824234072,19376.887824234072,4337.503946195795,4337.503946195795,4337.503946195795,-6685.388899105884,-6685.388899105884,-6685.388899105884,11022.89284530168,11022.89284530168,11022.89284530168,0.0,0.0,0.0,23714.391770429866
3373,2013-09-25,19372.828035355255,1841.9512952826187,45435.23820241451,19372.828035355255,19372.828035355255,4395.208193136835,4395.208193136835,4395.208193136835,-7460.470982418393,-7460.470982418393,-7460.470982418393,11855.679175555228,11855.679175555228,11855.679175555228,0.0,0.0,0.0,23768.03622849209
3374,2013-09-26,19368.768246476433,3845.8782654550146,46129.610032892044,19368.768246476433,19368.768246476433,5951.060190382704,5951.060190382704,5951.060190382704,-6708.807196022495,-6708.807196022495,-6708.807196022495,12659.867386405198,12659.867386405198,12659.867386405198,0.0,0.0,0.0,25319.828436859138
3375,2013-09-27,19364.70845759761,7237.339774283937,48979.38415705307,19364.70845759761,19364.70845759761,9088.200601883862,9088.200601883862,9088.200601883862,-4341.3023591017845,-4341.3023591017845,-4341.3023591017845,13429.502960985646,13429.502960985646,13429.502960985646,0.0,0.0,0.0,28452.909059481473
3376,2013-09-28,19360.648668718793,25079.416221199146,67669.58369790054,19360.648668718793,19360.648668718793,27783.141397442607,27783.141397442607,27783.141397442607,13624.105456487092,13624.105456487092,13624.105456487092,14159.03594095552,14159.03594095552,14159.03594095552,0.0,0.0,0.0,47143.7900661614
3377,2013-09-29,19356.588879839976,31835.552586814236,76134.70480143561,19356.588879839976,19356.588879839976,33226.854661263074,33226.854661263074,33226.854661263074,18383.48319190652,18383.48319190652,18383.48319190652,14843.371469356554,14843.371469356554,14843.371469356554,0.0,0.0,0.0,52583.44354110305
3378,2013-09-30,19352.529090961158,6039.880111093968,48238.67636667196,19352.529090961158,19352.529090961158,8666.289664439393,8666.289664439393,8666.289664439393,-6811.619211702085,-6811.619211702085,-6811.619211702085,15477.908876141479,15477.908876141479,15477.908876141479,0.0,0.0,0.0,28018.81875540055
3379,2013-10-01,19348.46930208234,7985.776901918153,51039.004951347626,19348.46930208234,19348.46930208234,9373.180291030258,9373.180291030258,9373.180291030258,-6685.388899099973,-6685.388899099973,-6685.388899099973,16058.56919013023,16058.56919013023,16058.56919013023,0.0,0.0,0.0,28721.649593112597
3380,2013-10-02,19344.40951320352,6394.646198676183,49820.31120430947,19344.40951320352,19344.40951320352,9121.340300471316,9121.340300471316,9121.340300471316,-7460.4709824142265,-7460.4709824142265,-7460.4709824142265,16581.81128288554,16581.81128288554,16581.81128288554,0.0,0.0,0.0,28465.74981367484
3381,2013-10-03,19340.3497243247,9956.054824787068,51698.81643044663,19340.3497243247,19340.3497243247,10335.829956095078,10335.829956095078,10335.829956095078,-6708.807196030597,-6708.807196030597,-6708.807196030597,17044.637152125673,17044.637152125673,17044.637152125673,0.0,0.0,0.0,29676.17968041978
3382,2013-10-04,19336.289935445882,10169.228769774232,54141.66272224384,19336.289935445882,19336.289935445882,13103.284767426108,13103.284767426108,13103.284767426108,-4341.302359139609,-4341.302359139609,-4341.302359139609,17444.587126565715,17444.587126565715,17444.587126565715,0.0,0.0,0.0,32439.574702871992
3383,2013-10-05,19332.230146567064,27812.744498222266,72507.33505435074,19332.230146567064,19332.230146567064,31403.831469631205,31403.831469631205,31403.831469631205,13624.105456429976,13624.105456429976,13624.105456429976,17779.72601320123,17779.72601320123,17779.72601320123,0.0,0.0,0.0,50736.06161619827
3384,2013-10-06,19328.170357688246,35205.30066129719,77598.80091770753,19328.170357688246,19328.170357688246,36432.10459745596,36432.10459745596,36432.10459745596,18383.483191883628,18383.483191883628,18383.483191883628,18048.621405572332,18048.621405572332,18048.621405572332,0.0,0.0,0.0,55760.27495514421
3385,2013-10-07,19324.11056880943,8585.613982916824,52952.919171513466,19324.11056880943,19324.11056880943,11438.696311412594,11438.696311412594,11438.696311412594,-6811.619211709634,-6811.619211709634,-6811.619211709634,18250.315523122226,18250.315523122226,18250.315523122226,0.0,0.0,0.0,30762.806880222022
3386,2013-10-08,19320.05077993061,11178.98504107828,51937.835056252756,19320.05077993061,19320.05077993061,11698.903154907792,11698.903154907792,11698.903154907792,-6685.388899097848,-6685.388899097848,-6685.388899097848,18384.29205400564,18384.29205400564,18384.29205400564,0.0,0.0,0.0,31018.953934838402
3387,2013-10-09,19315.990991051793,8359.851650694205,51201.65753350941,19315.990991051793,19315.990991051793,10989.96854252311,10989.96854252311,10989.96854252311,-7460.470982412957,-7460.470982412957,-7460.470982412957,18450.439524936068,18450.439524936068,18450.439524936068,0.0,0.0,0.0,30305.959533574904
3388,2013-10-10,19311.93120217297,10498.654897137285,52391.462346643966,19311.93120217297,19311.93120217297,11740.205526056667,11740.205526056667,11740.205526056667,-6708.8071960086,-6708.8071960086,-6708.8071960086,18449.012722065265,18449.012722065265,18449.012722065265,0.0,0.0,0.0,31052.136728229638
3389,2013-10-11,19307.87141329415,11267.869122181644,54302.56290233475,19307.87141329415,19307.87141329415,14039.291278867417,14039.291278867417,14039.291278867417,-4341.302359099211,-4341.302359099211,-4341.302359099211,18380.593637966627,18380.593637966627,18380.593637966627,0.0,0.0,0.0,33347.16269216157
3390,2013-10-12,19303.81162441533,28539.702841863193,72288.70566322182,19303.81162441533,19303.81162441533,31870.158780959915,31870.158780959915,31870.158780959915,13624.105456458698,13624.105456458698,13624.105456458698,18246.05332450122,18246.05332450122,18246.05332450122,0.0,0.0,0.0,51173.97040537525
3391,2013-10-13,19299.751835536514,32654.266090965724,77299.71210311307,19299.75183553651,19299.75183553651,36429.99908631855,36429.99908631855,36429.99908631855,18383.483191893025,18383.483191893025,18383.483191893025,18046.515894425524,18046.515894425524,18046.515894425524,0.0,0.0,0.0,55729.75092185507
3392,2013-10-14,19295.692046657696,10437.189793765436,50974.59445854393,19295.692046657696,19295.692046657696,10971.706529611109,10971.706529611109,10971.706529611109,-6811.619211724042,-6811.619211724042,-6811.619211724042,17783.32574133515,17783.32574133515,17783.32574133515,0.0,0.0,0.0,30267.398576268803
3393,2013-10-15,19291.632257778878,10038.565934358698,52032.5466651433,19291.632257778878,19291.632257778878,10772.629945946239,10772.629945946239,10772.629945946239,-6685.38889910395,-6685.38889910395,-6685.38889910395,17458.01884505019,17458.01884505019,17458.01884505019,0.0,0.0,0.0,30064.262203725117
3394,2013-10-16,19287.57246890006,6095.4128515011425,48741.36036316701,19287.57246890006,19287.57246890006,9611.827822450343,9611.827822450343,9611.827822450343,-7460.47098240879,-7460.47098240879,-7460.47098240879,17072.298804859132,17072.298804859132,17072.298804859132,0.0,0.0,0.0,28899.4002913504
3395,2013-10-17,19283.51268002124,8014.897344799299,51134.85675559589,19283.51268002124,19283.51268002124,9919.210808521108,9919.210808521108,9919.210808521108,-6708.807196037571,-6708.807196037571,-6708.807196037571,16628.01800455868,16628.01800455868,16628.01800455868,0.0,0.0,0.0,29202.723488542346
3396,2013-10-18,19279.45289114242,8723.71938386536,51250.1209607931,19279.45289114242,19279.45289114242,11785.861709845125,11785.861709845125,11785.861709845125,-4341.302359106653,-4341.302359106653,-4341.302359106653,16127.164068951779,16127.164068951779,16127.164068951779,0.0,0.0,0.0,31065.314600987545
3397,2013-10-19,19275.3931022636,25836.91705703554,69798.98329343463,19275.3931022636,19275.3931022636,29195.956986423746,29195.956986423746,29195.956986423746,13624.10545644295,13624.10545644295,13624.10545644295,15571.851529980791,15571.851529980791,15571.851529980791,0.0,0.0,0.0,48471.350088687344
3398,2013-10-20,19271.33331338478,29992.575487382364,73527.23129729863,19271.33331338478,19271.33331338478,33347.80158164607,33347.80158164607,33347.80158164607,18383.48319189883,18383.48319189883,18383.48319189883,14964.318389747235,14964.318389747235,14964.318389747235,0.0,0.0,0.0,52619.134895030846
3399,2013-10-21,19267.273524505963,6565.688617923116,47590.7092195314,19267.273524505963,19267.273524505963,7495.307843549866,7495.307843549866,7495.307843549866,-6811.619211696216,-6811.619211696216,-6811.619211696216,14306.927055246082,14306.927055246082,14306.927055246082,0.0,0.0,0.0,26762.581368055828
3400,2013-10-22,19263.213735627145,3482.299606712648,46252.66804354665,19263.21373562715,19263.21373562715,6916.780033108119,6916.780033108119,6916.780033108119,-6685.388899110054,-6685.388899110054,-6685.388899110054,13602.168932218174,13602.168932218174,13602.168932218174,0.0,0.0,0.0,26179.993768735265
3401,2013-10-23,19259.153946748327,3235.468041736444,47529.49799822172,19259.153946748327,19259.153946748327,5392.200826933767,5392.200826933767,5392.200826933767,-7460.4709824183055,-7460.4709824183055,-7460.4709824183055,12852.671809352072,12852.671809352072,12852.671809352072,0.0,0.0,0.0,24651.354773682095
3402,2013-10-24,19255.094157869506,3511.8327249340814,46081.42603332751,19255.094157869506,19255.094157869506,5352.401847717256,5352.401847717256,5352.401847717256,-6708.807196024808,-6708.807196024808,-6708.807196024808,12061.209043742065,12061.209043742065,12061.209043742065,0.0,0.0,0.0,24607.496005586763
3403,2013-10-25,19250.852802275196,4468.207555282499,46889.77153566218,19250.852802275196,19250.852802275196,6889.407118588728,6889.407118588728,6889.407118588728,-4341.302359090175,-4341.302359090175,-4341.302359090175,11230.709477678902,11230.709477678902,11230.709477678902,0.0,0.0,0.0,26140.259920863922
3404,2013-10-26,19246.611446680883,21199.996271714954,65200.26572489788,19246.611446680883,19246.611446680883,23988.372434358596,23988.372434358596,23988.372434358596,13624.105456439873,13624.105456439873,13624.105456439873,10364.266977918722,10364.266977918722,10364.266977918722,0.0,0.0,0.0,43234.98388103948
3405,2013-10-27,19242.370091086577,27071.822821254264,69333.04480544588,19242.370091086577,19242.370091086577,27848.631683943033,27848.631683943033,27848.631683943033,18383.483191892086,18383.483191892086,18383.483191892086,9465.148492050947,9465.148492050947,9465.148492050947,0.0,0.0,0.0,47091.00177502961
3406,2013-10-28,19238.12873549226,-1084.8187200890652,42034.722812576765,19238.12873549226,19238.12873549226,1725.1803506399951,1725.1803506399951,1725.1803506399951,-6811.619211717482,-6811.619211717482,-6811.619211717482,8536.799562357477,8536.799562357477,8536.799562357477,0.0,0.0,0.0,20963.309086132256
3407,2013-10-29,19233.88737989795,-434.2749248283772,42096.82706838414,19233.88737989795,19233.88737989795,897.457424094562,897.457424094562,897.457424094562,-6685.388899104139,-6685.388899104139,-6685.388899104139,7582.846323198702,7582.846323198702,7582.846323198702,0.0,0.0,0.0,20131.344803992513
3408,2013-10-30,19229.64602430364,-843.6861463392522,40740.92023723346,19229.64602430364,19229.64602430364,-853.3778515880445,-853.3778515880445,-853.3778515880445,-7460.470982400456,-7460.470982400456,-7460.470982400456,6607.093130812411,6607.093130812411,6607.093130812411,0.0,0.0,0.0,18376.268172715598
3409,2013-10-31,19225.40466870933,-2407.390332929147,38928.95898098817,19225.40466870933,19225.40466870933,-1095.292066484639,-1095.292066484639,-1095.292066484639,-6708.807196002808,-6708.807196002808,-6708.807196002808,5613.5151295181695,5613.5151295181695,5613.5151295181695,0.0,0.0,0.0,18130.11260222469
3410,2013-11-01,19221.16331311502,-2252.6452882516223,42074.185046778766,19221.16331311502,19221.16331311502,264.94288157075925,264.94288157075925,264.94288157075925,-4341.302359134457,-4341.302359134457,-4341.302359134457,4606.245240705216,4606.245240705216,4606.245240705216,0.0,0.0,0.0,19486.106194685777
3411,2013-11-02,19216.921957520706,14946.729716882337,57027.95355657095,19216.921957520706,19216.921957520706,17213.6607205,17213.6607205,17213.6607205,13624.10545644636,13624.10545644636,13624.10545644636,3589.5552640536425,3589.5552640536425,3589.5552640536425,0.0,0.0,0.0,36430.582678020706
3412,2013-11-03,19212.680601926397,20670.626351698633,61171.8363898311,19212.680601926397,19212.680601926397,20951.314189474,20951.314189474,20951.314189474,18383.483191885338,18383.483191885338,18383.483191885338,2567.8309975886636,2567.8309975886636,2567.8309975886636,0.0,0.0,0.0,40163.9947914004
3413,2013-11-04,19208.439246332087,-7894.257749326673,35797.68486835224,19208.439246332087,19208.439246332087,-5266.0777050753295,-5266.0777050753295,-5266.0777050753295,-6811.61921172503,-6811.61921172503,-6811.61921172503,1545.5415066497,1545.5415066497,1545.5415066497,0.0,0.0,0.0,13942.361541256758
3414,2013-11-05,19204.197890737778,-9642.904087935858,33689.61786418637,19204.197890737778,19204.197890737778,-6158.186004412238,-6158.186004412238,-6158.186004412238,-6685.388899114029,-6685.388899114029,-6685.388899114029,527.2028947017925,527.2028947017925,527.2028947017925,0.0,0.0,0.0,13046.011886325541
3415,2013-11-06,19199.956535143465,-11091.10051675977,31961.966005374983,19199.956535143465,19199.956535143465,-7943.133839258508,-7943.133839258508,-7943.133839258508,-7460.47098241287,-7460.47098241287,-7460.47098241287,-482.6628568456383,-482.6628568456383,-482.6628568456383,0.0,0.0,0.0,11256.822695884957
3416,2013-11-07,19195.715179549155,-10412.808429005321,33283.90763325379,19195.715179549155,19195.715179549155,-8188.380409774228,-8188.380409774228,-8188.380409774228,-6708.807196010914,-6708.807196010914,-6708.807196010914,-1479.5732137633145,-1479.5732137633145,-1479.5732137633145,0.0,0.0,0.0,11007.334769774927
3417,2013-11-08,19191.473823954842,-8786.816913798355,34933.09896266081,19191.473823954842,19191.473823954842,-6800.435995489826,-6800.435995489826,-6800.435995489826,-4341.302359117979,-4341.302359117979,-4341.302359117979,-2459.1336363718483,-2459.1336363718483,-2459.1336363718483,0.0,0.0,0.0,12391.037828465016
3418,2013-11-09,19187.23246836053,8851.422850990815,51324.94859356324,19187.23246836053,19187.23246836053,10207.017198641197,10207.017198641197,10207.017198641197,13624.10545647508,13624.10545647508,13624.10545647508,-3417.0882578338824,-3417.0882578338824,-3417.0882578338824,0.0,0.0,0.0,29394.249667001728
3419,2013-11-10,19182.991112766224,11304.829880412763,53435.22450981397,19182.991112766224,19182.991112766224,14034.111705505282,14034.111705505282,14034.111705505282,18383.48319187859,18383.48319187859,18383.48319187859,-4349.371486373309,-4349.371486373309,-4349.371486373309,0.0,0.0,0.0,33217.10281827151
3420,2013-11-11,19178.749757171907,-16133.006088899083,27366.84070701503,19178.749757171907,19178.749757171907,-12063.778457627392,-12063.778457627392,-12063.778457627392,-6811.619211697205,-6811.619211697205,-6811.619211697205,-5252.1592459301855,-5252.1592459301855,-5252.1592459301855,0.0,0.0,0.0,7114.971299544515
3421,2013-11-12,19174.5084015776,-15261.686702783512,27131.417568419663,19174.5084015776,19174.5084015776,-12807.307429798515,-12807.307429798515,-12807.307429798515,-6685.388899108117,-6685.388899108117,-6685.388899108117,-6121.918530690397,-6121.918530690397,-6121.918530690397,0.0,0.0,0.0,6367.200971779086
3422,2013-11-13,19170.267045983288,-16181.980292002609,27116.086349544166,19170.267045983288,19170.267045983288,-14415.92493374095,-14415.92493374095,-14415.92493374095,-7460.470982408702,-7460.470982408702,-7460.470982408702,-6955.453951332245,-6955.453951332245,-6955.453951332245,0.0,0.0,0.0,4754.342112242339
3423,2013-11-14,19166.02569038898,-17347.682633498913,26323.7469488501,19166.02569038898,19166.02569038898,-14458.757190474831,-14458.757190474831,-14458.757190474831,-6708.807196019016,-6708.807196019016,-6708.807196019016,-7749.949994455814,-7749.949994455814,-7749.949994455814,0.0,0.0,0.0,4707.2684999141475
3424,2013-11-15,19161.78433479467,-15387.377586570616,28384.64325361151,19161.78433479467,19161.78433479467,-12844.310159753244,-12844.310159753244,-12844.310159753244,-4341.302359125421,-4341.302359125421,-4341.302359125421,-8503.007800627824,-8503.007800627824,-8503.007800627824,0.0,0.0,0.0,6317.474175041425
3425,2013-11-16,19157.542979200356,2709.457340464868,45310.677595706926,19157.542979200356,19157.542979200356,4411.4300680932465,4411.4300680932465,4411.4300680932465,13624.105456427531,13624.105456427531,13624.105456427531,-9212.675388334284,-9212.675388334284,-9212.675388334284,0.0,0.0,0.0,23568.973047293603
3426,2013-11-17,19153.301623606043,5634.475332818358,50038.85297924292,19153.301623606043,19153.301623606043,8506.0127846066,8506.0127846066,8506.0127846066,18383.4831918844,18383.4831918844,18383.4831918844,-9877.470407277797,-9877.470407277797,-9877.470407277797,0.0,0.0,0.0,27659.314408212646
3427,2013-11-18,19149.060268011734,-19249.28799695076,23983.54444327949,19149.060268011734,19149.060268011734,-17308.01390207868,-17308.01390207868,-17308.01390207868,-6811.619211683097,-6811.619211683097,-6811.619211683097,-10496.394690395586,-10496.394690395586,-10496.394690395586,0.0,0.0,0.0,1841.0463659330526
3428,2013-11-19,19144.818912417424,-20835.743060370663,23540.161427290845,19144.818912417424,19144.818912417424,-17754.32898304943,-17754.32898304943,-17754.32898304943,-6685.38889910599,-6685.38889910599,-6685.38889910599,-11068.940083943437,-11068.940083943437,-11068.940083943437,0.0,0.0,0.0,1390.4899293679955
3429,2013-11-20,19140.57755682311,-22038.81386909669,22055.082121615153,19140.57755682311,19140.57755682311,-19055.556245310916,-19055.556245310916,-19055.556245310916,-7460.470982404535,-7460.470982404535,-7460.470982404535,-11595.085262906383,-11595.085262906383,-11595.085262906383,0.0,0.0,0.0,85.0213115121951
3430,2013-11-21,19136.3362012288,-23508.60758466058,21147.000743741082,19136.336201228798,19136.336201228798,-18784.090673884333,-18784.090673884333,-18784.090673884333,-6708.80719602712,-6708.80719602712,-6708.80719602712,-12075.283477857216,-12075.283477857216,-12075.283477857216,0.0,0.0,0.0,352.2455273444684
3431,2013-11-22,19132.09484563449,-19065.927480182418,24069.292608799482,19132.094845634492,19132.094845634492,-16851.74378122319,-16851.74378122319,-16851.74378122319,-4341.302359115403,-4341.302359115403,-4341.302359115403,-12510.441422107784,-12510.441422107784,-12510.441422107784,0.0,0.0,0.0,2280.3510644112976
3432,2013-11-23,19127.85349004018,-3982.754837565712,39761.0375464065,19127.85349004018,19127.85349004018,722.2158092416774,722.2158092416774,722.2158092416774,13624.105456456255,13624.105456456255,13624.105456456255,-12901.889647214577,-12901.889647214577,-12901.889647214577,0.0,0.0,0.0,19850.069299281855
3433,2013-11-24,19123.61213444587,3053.882522014525,45431.96486894901,19123.61213444587,19123.61213444587,5132.138008399639,5132.138008399639,5132.138008399639,18383.48319187765,18383.48319187765,18383.48319187765,-13251.345183478012,-13251.345183478012,-13251.345183478012,0.0,0.0,0.0,24255.750142845507
3434,2013-11-25,19119.370778851557,-23037.542835973865,20650.152773149683,19119.370778851557,19119.370778851557,-20372.486444885762,-20372.486444885762,-20372.486444885762,-6811.619211690645,-6811.619211690645,-6811.619211690645,-13560.86723319512,-13560.86723319512,-13560.86723319512,0.0,0.0,0.0,-1253.1156660342058
3435,2013-11-26,19115.129423257247,-21967.284977822143,20781.25761951718,19115.129423257247,19115.129423257247,-20518.19589072646,-20518.19589072646,-20518.19589072646,-6685.388899100077,-6685.388899100077,-6685.388899100077,-13832.806991626381,-13832.806991626381,-13832.806991626381,0.0,0.0,0.0,-1403.0664674692125
